ds,trend_x,yhat_lower_x,yhat_upper_x,trend_lower_x,trend_upper_x,additive_terms_x,additive_terms_lower_x,additive_terms_upper_x,weekly_x,weekly_lower_x,weekly_upper_x,multiplicative_terms_x,multiplicative_terms_lower_x,multiplicative_terms_upper_x,yhat_x,trend_y,yhat_lower_y,yhat_upper_y,trend_lower_y,trend_upper_y,additive_terms_y,additive_terms_lower_y,additive_terms_upper_y,weekly_y,weekly_lower_y,weekly_upper_y,multiplicative_terms_y,multiplicative_terms_lower_y,multiplicative_terms_upper_y,yhat_y
2020-05-09,61345.059228537575,-55048.22109567158,174890.85811958328,61345.059228537575,61345.059228537575,-958.6224832611281,-958.6224832611281,-958.6224832611281,-958.6224832611281,-958.6224832611281,-958.6224832611281,0.0,0.0,0.0,60386.43674527645,110.98839786668555,-107.59665958396766,340.7432585030985,110.98839786668555,110.98839786668555,12.084601807869648,12.084601807869648,12.084601807869648,12.084601807869648,12.084601807869648,12.084601807869648,0.0,0.0,0.0,123.07299967455519
2020-05-10,64445.8263373222,-52313.73695293326,192847.34995936026,64445.8263373222,64445.8263373222,5213.883094110123,5213.883094110123,5213.883094110123,5213.883094110123,5213.883094110123,5213.883094110123,0.0,0.0,0.0,69659.70943143232,115.60232498619885,-115.45979117929265,341.4372479551859,115.60232498619885,115.60232498619885,-7.898769791948076,-7.898769791948076,-7.898769791948076,-7.898769791948076,-7.898769791948076,-7.898769791948076,0.0,0.0,0.0,107.70355519425078
2020-05-11,67546.59344610682,-50366.15771942284,196097.8616495583,67546.59344610682,67546.59344610682,3825.0379406351285,3825.0379406351285,3825.0379406351285,3825.0379406351285,3825.0379406351285,3825.0379406351285,0.0,0.0,0.0,71371.63138674195,120.21625210571216,-144.05737793491895,309.096946763517,120.21625210571216,120.21625210571216,-30.273396917693493,-30.273396917693493,-30.273396917693493,-30.273396917693493,-30.273396917693493,-30.273396917693493,0.0,0.0,0.0,89.94285518801867
2020-05-12,70647.36055489145,-56054.52045372766,197966.75020271473,70647.36055489145,70647.36055489145,-1338.5346218774862,-1338.5346218774862,-1338.5346218774862,-1338.5346218774862,-1338.5346218774862,-1338.5346218774862,0.0,0.0,0.0,69308.82593301397,124.83017922522546,-145.02565306197914,312.8960521859109,124.83017922522546,124.83017922522546,-48.89881395341683,-48.89881395341683,-48.89881395341683,-48.89881395341683,-48.89881395341683,-48.89881395341683,0.0,0.0,0.0,75.93136527180863
2020-05-13,73748.12766367607,-41933.48218217512,188064.12199335246,73748.12766367607,73748.12766367607,-3239.9843177547186,-3239.9843177547186,-3239.9843177547186,-3239.9843177547186,-3239.9843177547186,-3239.9843177547186,0.0,0.0,0.0,70508.14334592136,129.44410634473877,-47.4654907222235,409.36848507955847,129.44410634473877,129.44410634473877,42.7829204054545,42.7829204054545,42.7829204054545,42.7829204054545,42.7829204054545,42.7829204054545,0.0,0.0,0.0,172.22702675019326
2020-05-14,76848.8947724607,-51420.53547895308,198289.96641335145,76848.8947724607,76848.8947724607,-2198.842889637711,-2198.842889637711,-2198.842889637711,-2198.842889637711,-2198.842889637711,-2198.842889637711,0.0,0.0,0.0,74650.05188282298,134.05803346425213,-90.95614865181147,404.20104471526867,134.05803346425213,134.05803346425213,16.917987729947203,16.917987729947203,16.917987729947203,16.917987729947203,16.917987729947203,16.917987729947203,0.0,0.0,0.0,150.97602119419935
2020-05-15,79949.66188124527,-33685.47845765141,203691.52955345286,79949.66188124527,79949.66188124527,-1302.9367222189599,-1302.9367222189599,-1302.9367222189599,-1302.9367222189599,-1302.9367222189599,-1302.9367222189599,0.0,0.0,0.0,78646.7251590263,138.67196058376538,-77.97447594180407,371.83226323344945,138.67196058376538,138.67196058376538,15.28547071940374,15.28547071940374,15.28547071940374,15.28547071940374,15.28547071940374,15.28547071940374,0.0,0.0,0.0,153.95743130316913
2020-05-16,85233.3541233817,-35920.51654351259,204205.3143663241,85233.3541233817,85233.3541233817,-958.6224832579795,-958.6224832579795,-958.6224832579795,-958.6224832579795,-958.6224832579795,-958.6224832579795,0.0,0.0,0.0,84274.73164012372,144.87568033305118,-84.58278135978803,409.1471306022618,144.87568033305118,144.87568033305118,12.08460180803591,12.08460180803591,12.08460180803591,12.08460180803591,12.08460180803591,12.08460180803591,0.0,0.0,0.0,156.96028214108708
2020-05-17,90517.0463655182,-25795.57029345957,213406.72181281465,90517.0463655182,90517.0463655182,5213.883094114558,5213.883094114558,5213.883094114558,5213.883094114558,5213.883094114558,5213.883094114558,0.0,0.0,0.0,95730.92945963275,151.07940008233686,-96.48105161537129,374.7217448330554,151.07940008233686,151.07940008233686,-7.898769791885172,-7.898769791885172,-7.898769791885172,-7.898769791885172,-7.898769791885172,-7.898769791885172,0.0,0.0,0.0,143.1806302904517
2020-05-18,95800.73860765464,-28536.56325163477,216359.07815533492,95800.73860765464,95800.73860765464,3825.037940654635,3825.037940654635,3825.037940654635,3825.037940654635,3825.037940654635,3825.037940654635,0.0,0.0,0.0,99625.77654830928,157.28311983162266,-103.42441716935045,375.35150046053735,157.28311983162266,157.28311983162266,-30.273396917496854,-30.273396917496854,-30.273396917496854,-30.273396917496854,-30.273396917496854,-30.273396917496854,0.0,0.0,0.0,127.0097229141258
2020-05-19,101084.43084979107,-28991.531169255217,226902.49799714744,101084.43084979107,101084.43084979107,-1338.534621877361,-1338.534621877361,-1338.534621877361,-1338.534621877361,-1338.534621877361,-1338.534621877361,0.0,0.0,0.0,99745.8962279137,163.48683958090837,-106.36887896169934,349.3529681060304,163.48683958090837,163.48683958090837,-48.89881395335458,-48.89881395335458,-48.89881395335458,-48.89881395335458,-48.89881395335458,-48.89881395335458,0.0,0.0,0.0,114.58802562755378
2020-05-20,106368.12309192764,-22597.293402211795,220327.3236077469,106368.12309192764,106368.12309192764,-3239.984317752823,-3239.984317752823,-3239.984317752823,-3239.984317752823,-3239.984317752823,-3239.984317752823,0.0,0.0,0.0,103128.13877417482,169.69055933019416,-13.500382679764042,447.24015797834556,169.69055933019416,169.69055933019416,42.78292040547922,42.78292040547922,42.78292040547922,42.78292040547922,42.78292040547922,42.78292040547922,0.0,0.0,0.0,212.47347973567338
2020-05-21,111651.81533406407,-2789.7620735628125,223455.86390916098,111651.81533406407,111651.81533406407,-2198.842889637898,-2198.842889637898,-2198.842889637898,-2198.842889637898,-2198.842889637898,-2198.842889637898,0.0,0.0,0.0,109452.97244442617,175.89427907947987,-54.27931180261903,437.41656420448066,175.89427907947987,175.89427907947987,16.917987729947374,16.917987729947374,16.917987729947374,16.917987729947374,16.917987729947374,16.917987729947374,0.0,0.0,0.0,192.81226680942726
2020-05-22,116935.50757620038,-5412.120538512724,236806.85276017417,116935.50757620038,116935.50757620038,-1302.9367222187593,-1302.9367222187593,-1302.9367222187593,-1302.9367222187593,-1302.9367222187593,-1302.9367222187593,0.0,0.0,0.0,115632.57085398163,182.09799882876555,-39.015297491135044,428.2787245683186,182.09799882876555,182.09799882876555,15.285470719369895,15.285470719369895,15.285470719369895,15.285470719369895,15.285470719369895,15.285470719369895,0.0,0.0,0.0,197.38346954813545
2020-05-23,122219.19981833694,4053.406525719152,241805.30679326484,122219.19981833694,122219.19981833694,-958.622483254949,-958.622483254949,-958.622483254949,-958.622483254949,-958.622483254949,-958.622483254949,0.0,0.0,0.0,121260.577335082,188.30171857805124,-32.3612122540283,436.91195474794637,188.30171857805124,188.30171857805124,12.084601807942123,12.084601807942123,12.084601807942123,12.084601807942123,12.084601807942123,12.084601807942123,0.0,0.0,0.0,200.38632038599337
2020-05-24,127502.89206047339,13554.816535265145,256625.0126248938,127502.89206047339,127502.89206047339,5213.883094101929,5213.883094101929,5213.883094101929,5213.883094101929,5213.883094101929,5213.883094101929,0.0,0.0,0.0,132716.77515457533,194.50543832733706,-48.30285492746275,425.20863402081443,194.50543832733706,194.50543832733706,-7.898769791783014,-7.898769791783014,-7.898769791783014,-7.898769791783014,-7.898769791783014,-7.898769791783014,0.0,0.0,0.0,186.60666853555404
2020-05-25,135001.15708420097,16610.606686068215,271758.7151198809,135001.15708420097,135001.15708420097,3825.0379406482994,3825.0379406482994,3825.0379406482994,3825.0379406482994,3825.0379406482994,3825.0379406482994,0.0,0.0,0.0,138826.19502484926,202.40258811467785,-50.72217459200989,398.3009612814771,202.40258811467785,202.40258811467785,-30.27339691758226,-30.27339691758226,-30.27339691758226,-30.27339691758226,-30.27339691758226,-30.27339691758226,0.0,0.0,0.0,172.1291911970956
2020-05-26,142499.42210792852,14911.855450910829,264292.1211122064,142499.42210792852,142499.42210792852,-1338.5346218822128,-1338.5346218822128,-1338.5346218822128,-1338.5346218822128,-1338.5346218822128,-1338.5346218822128,0.0,0.0,0.0,141160.8874860463,210.2997379020188,-63.60652179095206,389.2443637372729,210.2997379020188,210.2997379020188,-48.8988139533244,-48.8988139533244,-48.8988139533244,-48.8988139533244,-48.8988139533244,-48.8988139533244,0.0,0.0,0.0,161.40092394869438
2020-05-27,149997.6871316561,28283.200493642064,273878.3671528359,149997.6871316561,149997.6871316561,-3239.984317750927,-3239.984317750927,-3239.984317750927,-3239.984317750927,-3239.984317750927,-3239.984317750927,0.0,0.0,0.0,146757.70281390517,218.19688768935958,20.287525805808276,511.602663901973,218.19688768935958,218.19688768935958,42.78292040550394,42.78292040550394,42.78292040550394,42.78292040550394,42.78292040550394,42.78292040550394,0.0,0.0,0.0,260.97980809486353
2020-05-28,157495.95215538365,33626.61946063642,283147.68910119816,157495.95215538365,157495.95215538365,-2198.842889638053,-2198.842889638053,-2198.842889638053,-2198.842889638053,-2198.842889638053,-2198.842889638053,0.0,0.0,0.0,155297.1092657456,226.09403747670052,0.6978182465003794,467.24377977331375,226.09403747670052,226.09403747670052,16.91798772996653,16.91798772996653,16.91798772996653,16.91798772996653,16.91798772996653,16.91798772996653,0.0,0.0,0.0,243.01202520666706
2020-05-29,164994.21717911123,46081.375221821094,289177.7196958256,164994.21717911123,164994.21717911123,-1302.9367222169585,-1302.9367222169585,-1302.9367222169585,-1302.9367222169585,-1302.9367222169585,-1302.9367222169585,0.0,0.0,0.0,163691.28045689428,233.99118726404132,22.742298978084317,481.7401446180216,233.99118726404132,233.99118726404132,15.285470719377301,15.285470719377301,15.285470719377301,15.285470719377301,15.285470719377301,15.285470719377301,0.0,0.0,0.0,249.2766579834186
2020-05-30,172492.4822028388,54497.53897874122,287957.09535425046,172492.4822028388,172492.4822028388,-958.6224832519182,-958.6224832519182,-958.6224832519182,-958.6224832519182,-958.6224832519182,-958.6224832519182,0.0,0.0,0.0,171533.85971958688,241.88833705138214,28.755752704300825,480.14129000052327,241.88833705138214,241.88833705138214,12.08460180784834,12.08460180784834,12.08460180784834,12.08460180784834,12.08460180784834,12.08460180784834,0.0,0.0,0.0,253.97293885923048
2020-05-31,179990.74722656637,69331.95703878229,304196.32291349844,179990.74722656637,179990.74722656637,5213.8830941041015,5213.8830941041015,5213.8830941041015,5213.8830941041015,5213.8830941041015,5213.8830941041015,0.0,0.0,0.0,185204.63032067046,249.78548683872305,7.436375390363762,468.3754793380471,249.78548683872305,249.78548683872305,-7.898769791838645,-7.898769791838645,-7.898769791838645,-7.898769791838645,-7.898769791838645,-7.898769791838645,0.0,0.0,0.0,241.8867170468844
2020-06-01,187489.01225029395,59103.1188173798,315101.4266377504,187489.01225029395,187489.01225029395,3825.03794064598,3825.03794064598,3825.03794064598,3825.03794064598,3825.03794064598,3825.03794064598,0.0,0.0,0.0,191314.05019093992,257.68263662606387,0.6184760328518397,461.0620649655338,257.68263662606387,257.68263662606387,-30.273396917584108,-30.273396917584108,-30.273396917584108,-30.273396917584108,-30.273396917584108,-30.273396917584108,0.0,0.0,0.0,227.40923970847976
2020-06-02,194987.2772740215,62258.58698794832,313886.7604051884,194987.2772740215,194987.2772740215,-1338.5346218870648,-1338.5346218870648,-1338.5346218870648,-1338.5346218870648,-1338.5346218870648,-1338.5346218870648,0.0,0.0,0.0,193648.74265213445,265.5797864134048,-22.258697074372556,451.61452360447026,265.5797864134048,265.5797864134048,-48.89881395329421,-48.89881395329421,-48.89881395329421,-48.89881395329421,-48.89881395329421,-48.89881395329421,0.0,0.0,0.0,216.68097246011058
2020-06-03,202485.5422977492,73668.13193777538,318441.7817696089,202485.5422977492,202485.5422977492,-3239.984317753982,-3239.984317753982,-3239.984317753982,-3239.984317753982,-3239.984317753982,-3239.984317753982,0.0,0.0,0.0,199245.5579799952,273.4769362007456,97.65250032436153,543.8963444059897,273.4769362007456,273.4769362007456,42.782920405554464,42.782920405554464,42.782920405554464,42.782920405554464,42.782920405554464,42.782920405554464,0.0,0.0,0.0,316.2598566063001
2020-06-04,212787.41868610767,95344.22646185434,327573.26829040074,212787.41868610767,212787.41868610767,-2198.842889642185,-2198.842889642185,-2198.842889642185,-2198.842889642185,-2198.842889642185,-2198.842889642185,0.0,0.0,0.0,210588.57579646548,282.04383714629364,65.81412941186419,532.380881341626,282.04383714629364,282.04383714629364,16.91798773004528,16.91798773004528,16.91798773004528,16.91798773004528,16.91798773004528,16.91798773004528,0.0,0.0,0.0,298.96182487633894
2020-06-05,223089.29507446615,103340.4420408123,341294.3812125791,223089.29507446615,223089.29507446615,-1302.9367222189153,-1302.9367222189153,-1302.9367222189153,-1302.9367222189153,-1302.9367222189153,-1302.9367222189153,0.0,0.0,0.0,221786.35835224725,290.6107380918415,76.1595707888515,538.2734920086092,290.6107380918415,290.6107380918415,15.285470719459225,15.285470719459225,15.285470719459225,15.285470719459225,15.285470719459225,15.285470719459225,0.0,0.0,0.0,305.8962088113007
2020-06-06,233391.17146282463,106523.19736412023,348515.50471780123,233391.17146282463,233391.17146282463,-958.6224832487698,-958.6224832487698,-958.6224832487698,-958.6224832487698,-958.6224832487698,-958.6224832487698,0.0,0.0,0.0,232432.54897957586,299.17763903738955,94.39194093895313,544.9285086797969,299.17763903738955,299.17763903738955,12.08460180801461,12.08460180801461,12.08460180801461,12.08460180801461,12.08460180801461,12.08460180801461,0.0,0.0,0.0,311.26224084540416
2020-06-07,243693.04785118334,133674.62599484244,374444.8441342488,243693.04785118334,243693.04785118334,5213.883094106274,5213.883094106274,5213.883094106274,5213.883094106274,5213.883094106274,5213.883094106274,0.0,0.0,0.0,248906.9309452896,307.7445399829376,68.25492443106964,535.1198349431472,307.7445399829376,307.7445399829376,-7.8987697918942805,-7.8987697918942805,-7.8987697918942805,-7.8987697918942805,-7.8987697918942805,-7.8987697918942805,0.0,0.0,0.0,299.84577019104336
2020-06-08,253994.9242395418,134964.60405872244,381011.0028727571,253994.9242395418,253994.9242395418,3825.0379406436614,3825.0379406436614,3825.0379406436614,3825.0379406436614,3825.0379406436614,3825.0379406436614,0.0,0.0,0.0,257819.96218018548,316.3114409284857,55.66885070254931,505.96358002210576,316.3114409284857,316.3114409284857,-30.273396917585945,-30.273396917585945,-30.273396917585945,-30.273396917585945,-30.273396917585945,-30.273396917585945,0.0,0.0,0.0,286.03804401089974
2020-06-09,264296.8006279005,141466.60117889708,382466.75999189785,264296.8006279005,264296.8006279005,-1338.5346218714353,-1338.5346218714353,-1338.5346218714353,-1338.5346218714353,-1338.5346218714353,-1338.5346218714353,0.0,0.0,0.0,262958.2660060291,324.87834187403377,48.83203484342518,514.4321117153773,324.87834187403377,324.87834187403377,-48.898813953470466,-48.898813953470466,-48.898813953470466,-48.898813953470466,-48.898813953470466,-48.898813953470466,0.0,0.0,0.0,275.9795279205633
2020-06-10,274598.677016259,155169.16205406794,390666.73509774386,274598.677016259,274598.677016259,-3239.9843177471344,-3239.9843177471344,-3239.9843177471344,-3239.9843177471344,-3239.9843177471344,-3239.9843177471344,0.0,0.0,0.0,271358.6926985119,333.44524281958184,139.10111443923017,607.7514653800986,333.44524281958184,333.44524281958184,42.782920405553355,42.782920405553355,42.782920405553355,42.782920405553355,42.782920405553355,42.782920405553355,0.0,0.0,0.0,376.2281632251352
2020-06-11,284900.55340461776,163466.3179478349,406558.614603806,284900.55340461776,284900.55340461776,-2198.8428896384285,-2198.8428896384285,-2198.8428896384285,-2198.8428896384285,-2198.8428896384285,-2198.8428896384285,0.0,0.0,0.0,282701.7105149793,342.0121437651299,137.4034346088082,601.8145659034201,342.0121437651299,342.0121437651299,16.917987729966875,16.917987729966875,16.917987729966875,16.917987729966875,16.917987729966875,16.917987729966875,0.0,0.0,0.0,358.93013149509676
2020-06-12,295202.4297929761,176483.20957203346,407221.0784850539,295202.4297929761,295202.4297929761,-1302.9367222187145,-1302.9367222187145,-1302.9367222187145,-1302.9367222187145,-1302.9367222187145,-1302.9367222187145,0.0,0.0,0.0,293899.4930707574,350.5790447106777,126.5635837089503,582.4303363419916,350.5790447106777,350.5790447106777,15.285470719425383,15.285470719425383,15.285470719425383,15.285470719425383,15.285470719425383,15.285470719425383,0.0,0.0,0.0,365.8645154301031
2020-06-13,307956.23873673734,180107.02119926197,421458.8911696172,307956.23873673734,307956.23873673734,-958.6224832457389,-958.6224832457389,-958.6224832457389,-958.6224832457389,-958.6224832457389,-958.6224832457389,0.0,0.0,0.0,306997.6162534916,359.1459457438439,134.03737630705112,593.1404660392205,359.1459457438439,359.1459457438439,12.084601807920823,12.084601807920823,12.084601807920823,12.084601807920823,12.084601807920823,12.084601807920823,0.0,0.0,0.0,371.23054755176474
2020-06-14,320710.04768049857,204228.0604736376,446733.18557597627,320710.04768049857,320710.04768049857,5213.883094095908,5213.883094095908,5213.883094095908,5213.883094095908,5213.883094095908,5213.883094095908,0.0,0.0,0.0,325923.9307745945,367.7128467770099,121.96520912595608,599.1652125894259,367.7128467770099,367.7128467770099,-7.89876979167359,-7.89876979167359,-7.89876979167359,-7.89876979167359,-7.89876979167359,-7.89876979167359,0.0,0.0,0.0,359.81407698533627
2020-06-15,333463.8566242598,214881.22651784823,455524.4726448199,333463.8566242598,333463.8566242598,3825.0379406413426,3825.0379406413426,3825.0379406413426,3825.0379406413426,3825.0379406413426,3825.0379406413426,0.0,0.0,0.0,337288.89456490113,376.2797478101761,100.27759274691071,584.4675188871847,376.2797478101761,376.2797478101761,-30.273396917587792,-30.273396917587792,-30.273396917587792,-30.273396917587792,-30.273396917587792,-30.273396917587792,0.0,0.0,0.0,346.00635089258833
2020-06-16,346217.6655680208,225788.46167649378,457697.02742167714,346217.6655680208,346217.6655680208,-1338.5346218713096,-1338.5346218713096,-1338.5346218713096,-1338.5346218713096,-1338.5346218713096,-1338.5346218713096,0.0,0.0,0.0,344879.13094614947,384.84664884334205,109.03537014106256,586.2355675348782,384.84664884334205,384.84664884334205,-48.89881395340823,-48.89881395340823,-48.89881395340823,-48.89881395340823,-48.89881395340823,-48.89881395340823,0.0,0.0,0.0,335.9478348899338
2020-06-17,358971.47451178206,245161.7193945328,475424.15510582144,358971.47451178206,358971.47451178206,-3239.9843177501893,-3239.9843177501893,-3239.9843177501893,-3239.9843177501893,-3239.9843177501893,-3239.9843177501893,0.0,0.0,0.0,355731.49019403185,393.41354987650806,211.9829840933103,662.7618960005598,393.41354987650806,393.41354987650806,42.7829204056039,42.7829204056039,42.7829204056039,42.7829204056039,42.7829204056039,42.7829204056039,0.0,0.0,0.0,436.19647028211193
2020-06-18,371725.2834555433,249634.21551292003,494887.71380060655,371725.2834555433,371725.2834555433,-2198.8428896386163,-2198.8428896386163,-2198.8428896386163,-2198.8428896386163,-2198.8428896386163,-2198.8428896386163,0.0,0.0,0.0,369526.44056590466,401.98045090967423,168.91701993577874,659.2864595034047,401.98045090967423,401.98045090967423,16.91798772996705,16.91798772996705,16.91798772996705,16.91798772996705,16.91798772996705,16.91798772996705,0.0,0.0,0.0,418.89843863964126
2020-06-19,384479.0923993045,266971.9606962531,492943.94739225094,384479.0923993045,384479.0923993045,-1302.9367222185144,-1302.9367222185144,-1302.9367222185144,-1302.9367222185144,-1302.9367222185144,-1302.9367222185144,0.0,0.0,0.0,383176.155677086,410.54735194284024,183.618995042168,655.4684291022642,410.54735194284024,410.54735194284024,15.28547071939154,15.28547071939154,15.28547071939154,15.28547071939154,15.28547071939154,15.28547071939154,0.0,0.0,0.0,425.83282266223176
2020-06-20,397232.9013430655,274944.10268257227,512017.79411831615,397232.9013430655,397232.9013430655,-958.6224832595911,-958.6224832595911,-958.6224832595911,-958.6224832595911,-958.6224832595911,-958.6224832595911,0.0,0.0,0.0,396274.2788598059,419.1142529760062,203.94393001938846,653.2561849180386,419.1142529760062,419.1142529760062,12.084601807920485,12.084601807920485,12.084601807920485,12.084601807920485,12.084601807920485,12.084601807920485,0.0,0.0,0.0,431.19885478392666
2020-06-21,409986.7102868267,294664.45589833154,536837.9448381657,409986.7102868267,409986.7102868267,5213.883094095818,5213.883094095818,5213.883094095818,5213.883094095818,5213.883094095818,5213.883094095818,0.0,0.0,0.0,415200.5933809225,427.6811540091723,200.21178747062308,647.9798406021974,427.6811540091723,427.6811540091723,-7.89876979184776,-7.89876979184776,-7.89876979184776,-7.89876979184776,-7.89876979184776,-7.89876979184776,0.0,0.0,0.0,419.78238421732453
2020-06-22,427456.5736054981,312986.11279185576,546416.8551400187,427456.5736054981,427456.5736054981,3825.037940635006,3825.037940635006,3825.037940635006,3825.037940635006,3825.037940635006,3825.037940635006,0.0,0.0,0.0,431281.6115461331,436.2480550295391,165.58015675030387,629.4744599442794,436.2480550295391,436.2480550295391,-30.273396917673196,-30.273396917673196,-30.273396917673196,-30.273396917673196,-30.273396917673196,-30.273396917673196,0.0,0.0,0.0,405.9746581118659
2020-06-23,444926.43692416896,312270.34186973114,564254.1351188916,444926.43692416896,444926.43692416896,-1338.534621881139,-1338.534621881139,-1338.534621881139,-1338.534621881139,-1338.534621881139,-1338.534621881139,0.0,0.0,0.0,443587.9023022878,444.81495604990613,150.3056916341128,618.3914345661614,444.81495604990613,444.81495604990613,-48.898813953410084,-48.898813953410084,-48.898813953410084,-48.898813953410084,-48.898813953410084,-48.898813953410084,0.0,0.0,0.0,395.91614209649606
2020-06-24,462396.3002428403,335744.6968758494,576666.248495111,462396.3002428403,462396.3002428403,-3239.9843177532457,-3239.9843177532457,-3239.9843177532457,-3239.9843177532457,-3239.9843177532457,-3239.9843177532457,0.0,0.0,0.0,459156.3159250871,453.38185707027293,263.0788932636684,731.6846910706902,453.38185707027293,453.38185707027293,42.78292040565444,42.78292040565444,42.78292040565444,42.78292040565444,42.78292040565444,42.78292040565444,0.0,0.0,0.0,496.1647774759274
2020-06-25,479866.1635615117,358555.4048264421,597741.4905711232,479866.1635615117,479866.1635615117,-2198.8428896427154,-2198.8428896427154,-2198.8428896427154,-2198.8428896427154,-2198.8428896427154,-2198.8428896427154,0.0,0.0,0.0,477667.32067186903,461.9487580906397,235.07606147655596,701.7074858626007,461.9487580906397,461.9487580906397,16.917987730064777,16.917987730064777,16.917987730064777,16.917987730064777,16.917987730064777,16.917987730064777,0.0,0.0,0.0,478.8667458207045
2020-06-26,497336.02688018256,369104.16627896123,613660.9203934853,497336.02688018256,497336.02688018256,-1302.9367222183141,-1302.9367222183141,-1302.9367222183141,-1302.9367222183141,-1302.9367222183141,-1302.9367222183141,0.0,0.0,0.0,496033.09015796427,470.51565911100676,241.16936844669928,727.0467726411981,470.51565911100676,470.51565911100676,15.285470719357702,15.285470719357702,15.285470719357702,15.285470719357702,15.285470719357702,15.285470719357702,0.0,0.0,0.0,485.80112983036446
2020-06-27,514805.8901988539,396660.9316402984,632731.9128439208,514805.8901988539,514805.8901988539,-958.6224832565014,-958.6224832565014,-958.6224832565014,-958.6224832565014,-958.6224832565014,-958.6224832565014,0.0,0.0,0.0,513847.2677155974,479.08256013137355,264.1690389101771,730.641868990857,479.08256013137355,479.08256013137355,12.084601807956727,12.084601807956727,12.084601807956727,12.084601807956727,12.084601807956727,12.084601807956727,0.0,0.0,0.0,491.1671619393303
2020-06-28,532275.7535175253,416480.4788773625,662871.0950366808,532275.7535175253,532275.7535175253,5213.883094100253,5213.883094100253,5213.883094100253,5213.883094100253,5213.883094100253,5213.883094100253,0.0,0.0,0.0,537489.6366116256,487.6494611517404,244.99611388402585,704.1404707298586,487.6494611517404,487.6494611517404,-7.898769791784857,-7.898769791784857,-7.898769791784857,-7.898769791784857,-7.898769791784857,-7.898769791784857,0.0,0.0,0.0,479.75069135995557
2020-06-29,549745.6168361962,426486.828246243,681517.0426683299,549745.6168361962,549745.6168361962,3825.0379406326874,3825.0379406326874,3825.0379406326874,3825.0379406326874,3825.0379406326874,3825.0379406326874,0.0,0.0,0.0,553570.6547768288,496.21636217210744,228.36025133216845,689.8928901866063,496.21636217210744,496.21636217210744,-30.273396917675043,-30.273396917675043,-30.273396917675043,-30.273396917675043,-30.273396917675043,-30.273396917675043,0.0,0.0,0.0,465.9429652544324
2020-06-30,567215.4801548675,438772.5519943037,687418.2968679771,567215.4801548675,567215.4801548675,-1338.5346218810134,-1338.5346218810134,-1338.5346218810134,-1338.5346218810134,-1338.5346218810134,-1338.5346218810134,0.0,0.0,0.0,565876.9455329865,504.78326319247424,225.44178903848888,681.6028889578727,504.78326319247424,504.78326319247424,-48.89881395334785,-48.89881395334785,-48.89881395334785,-48.89881395334785,-48.89881395334785,-48.89881395334785,0.0,0.0,0.0,455.8844492391264
2020-07-01,584685.3434735384,459379.34305085987,710046.5227433813,584685.3434735384,584685.3434735384,-3239.9843177555836,-3239.9843177555836,-3239.9843177555836,-3239.9843177555836,-3239.9843177555836,-3239.9843177555836,0.0,0.0,0.0,581445.3591557828,513.350164212841,327.0451749154126,773.4579998471306,513.350164212841,513.350164212841,42.782920405510666,42.782920405510666,42.782920405510666,42.782920405510666,42.782920405510666,42.782920405510666,0.0,0.0,0.0,556.1330846183517
2020-07-02,606604.6236580986,483820.1842063099,725567.3892240387,606604.6236580986,606604.6236580986,-2198.842889642903,-2198.842889642903,-2198.842889642903,-2198.842889642903,-2198.842889642903,-2198.842889642903,0.0,0.0,0.0,604405.7807684557,521.9170672624824,308.69658176048614,769.1709206352702,521.9170672624824,521.9170672624824,16.91798773006495,16.91798773006495,16.91798773006495,16.91798773006495,16.91798773006495,16.91798773006495,0.0,0.0,0.0,538.8350549925474
2020-07-03,628523.9038426593,506137.84119039954,741111.8132940351,628523.9038426593,628523.9038426593,-1302.936722220271,-1302.936722220271,-1302.936722220271,-1302.936722220271,-1302.936722220271,-1302.936722220271,0.0,0.0,0.0,627220.967120439,530.4839703121237,321.8125280313145,784.2113386146857,530.4839703121237,530.4839703121237,15.285470719439623,15.285470719439623,15.285470719439623,15.285470719439623,15.285470719439623,15.285470719439623,0.0,0.0,0.0,545.7694410315634
2020-07-04,650443.1840272195,535963.45400881,765472.183331386,650443.1840272195,650443.1840272195,-958.6224832534119,-958.6224832534119,-958.6224832534119,-958.6224832534119,-958.6224832534119,-958.6224832534119,0.0,0.0,0.0,649484.5615439662,539.0508733617651,339.502939738316,778.0632872276926,539.0508733617651,539.0508733617651,12.084601807992966,12.084601807992966,12.084601807992966,12.084601807992966,12.084601807992966,12.084601807992966,0.0,0.0,0.0,551.135475169758
2020-07-05,672362.4642117798,556342.7691472895,796245.9790459168,672362.4642117798,672362.4642117798,5213.883094104688,5213.883094104688,5213.883094104688,5213.883094104688,5213.883094104688,5213.883094104688,0.0,0.0,0.0,677576.3473058845,547.6177764114066,324.12767044117106,767.9379636639865,547.6177764114066,547.6177764114066,-7.898769791721957,-7.898769791721957,-7.898769791721957,-7.898769791721957,-7.898769791721957,-7.898769791721957,0.0,0.0,0.0,539.7190066196846
